Open Time,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Mid,SMA_20,EMA_50,Log_Return,Return_Lag_5,Return_Lag_10,Return_Lag_20,Daily_Return,Volatility_20,Momentum_10,Volume_Change,ATR,ADX,Stoch_K,OBV_Change,Price_To_SMA20,Price_To_EMA50,Target_Close,Direction
2020-11-09,0.002284779290778846,0.0009290731928393442,0.0,0.0,0.24479324825864518,0.6340876958138542,0.43755580331758387,0.44112185933677794,0.0,0.0017361097603899867,0.0,0.0,0.0,0.5417867347026283,0.6008742177952834,0.638600065831102,0.5941522871032054,0.4723575767199084,0.17451357791474592,0.50170203957343,0.21441216463668755,0.0016624501466948258,0.2639108425384268,0.7545742701299497,0.23227850181363213,0.47914279930903214,0.49327749131953375,0.000518360512855795,1
2020-11-10,0.0,0.0,0.0013105027097738836,0.0013795758606307412,0.19014174804888037,0.6535613704577139,0.43894189379675524,0.4428927942788521,0.001324567440702612,0.0017545809816994773,0.0007275283703910562,0.0007275283703910562,0.0006558620274963456,0.6056425887704275,0.580051979521205,0.6413102328339297,0.5608187696748848,0.5380439052446292,0.18608784458731195,0.5047173680921391,0.11017952486438243,0.0005686199525009733,0.29225927036042876,0.8162410155167711,0.8132824318133507,0.48602107691398977,0.4995745227617005,0.0034427395123741295,1
2020-11-11,0.0013795758606307412,0.004815318377520958,0.003782003363857228,0.004301435033893561,0.26986068120194645,0.6930028656489862,0.4410622183052481,0.44479347399486274,0.0030324045988404102,0.0010445949273627658,0.0013234075943721196,0.0013234075943721196,0.0014160661037843358,0.6315295453252368,0.5191645771326343,0.6429043630829255,0.5375902063622049,0.5653476302675244,0.20780870495402803,0.5064954116802027,0.2312536593579,0.0011140623661725982,0.3315453567954014,0.8753396417032356,0.8820771430924377,0.5110187691972782,0.518342149845691,0.003282185371224114,0
2020-11-12,0.004301435033893561,0.003399048266485391,0.004230517660250427,0.004141019236145793,0.2192866522952045,0.6885408807079583,0.44235507708220684,0.4466090930846329,0.004551069976923769,0.0006633133733024987,0.001969883771397382,0.001969883771397382,0.002139317589644474,0.57884297348642,0.5632874707534361,0.671896831792021,0.5453793806671663,0.5101904669465263,0.22449220817731705,0.5394108432212879,0.11682443911463103,0.00042518105006135454,0.36802529419930463,0.8687081325264043,0.28993128461317785,0.5019091934494294,0.5104028985347688,0.006502442716576073,1
2020-11-13,0.004161644124427669,0.005214140040788587,0.005613436740796118,0.007358501808115203,0.21596732028410054,0.7310136484241256,0.4444956786189893,0.4485501480415529,0.006558166658866993,0.0,0.0027499504647336276,0.0027499504647336276,0.002977427627537582,0.6350983088538513,0.5505111507899066,0.6868697974565771,0.5623851385501044,0.5691427717379561,0.2477581173687833,0.5568465727259411,0.1498041402220212,9.129621971248891e-05,0.4062600101467815,0.9852881758183962,0.809810657740766,0.5275545008946255,0.5306608014164322,0.0029381407830454814,0
2020-11-14,0.007356210153861675,0.005091774303195115,0.004417398617080931,0.003797271098114882,0.15918201602311327,0.6329301605795221,0.44424427115326903,0.45004561208365407,0.007678320670083685,0.00012812011583183958,0.0034176603750508266,0.0034176603750508266,0.0036241478228621338,0.5221869471140712,0.5397649176716532,0.6261797595581557,0.5489464838555581,0.4526614177205283,0.2557661626377484,0.4880033966240077,0.10298131955963566,0.0004513661923275375,0.4318770650781024,0.8404727018436882,0.35359228197043785,0.48209080799358384,0.49432616831263904,0.0,0
2020-11-15,0.003799562752368424,0.0017878993881713101,0.0016585684918706822,0.0008616619993308261,0.14270824479176206,0.5605321058457602,0.4424014588146857,0.45082138947940054,0.008201317505244166,0.0009651175510292792,0.004091801073165008,0.004091801073165008,0.004114832256523801,0.5310908007852017,0.4988894291260742,0.5717855924788525,0.5528959629013921,0.4615823253733813,0.252002195737945,0.43027377700570124,0.13352021932928293,0.0003804345000416043,0.4346407258883034,0.7210977841077802,0.35751488341367066,0.44375369639268814,0.46506749675566056,0.002860157343058334,1
2020-11-16,0.0008593703450772983,0.0024926353954226182,0.0028873107830312134,0.003719354853494547,0.17724880955167216,0.6065217990616174,0.44192389233004414,0.4513330141224074,0.009083912585497567,0.0014236189929552195,0.00478462745657611,0.00478462745657611,0.0047134800253294945,0.6306900933071727,0.4984291717361946,0.5177000527365666,0.5528843152717497,0.5644560277479967,0.25480673688557776,0.37635941592056993,0.19703897171421422,0.0,0.4397168666651692,0.837304280920175,0.7754754565127135,0.4664729759373113,0.4842969135237491,0.007814399412830561,1
2020-11-17,0.00371018823648038,0.0067709041468388825,0.00623948794617829,0.008669328041139776,0.25710946271362334,0.6758146562787994,0.443457184152408,0.4520922643329861,0.01049097326816209,0.0022297630505102167,0.005924211588449482,0.005924211588449482,0.005508991957814069,0.6636006589004073,0.5449003817892089,0.5975699452860476,0.6164969506718069,0.5997261625915373,0.2584914321931935,0.45718712481599094,0.23670718344737207,0.00030952971288229075,0.45788691676605786,0.9747192999815817,0.8449012041919624,0.5057771193718962,0.5192050254374592,0.006956581572971868,0
2020-11-18,0.008660161424125623,0.009134375708135065,0.005491964118856302,0.0078122493503160195,0.33382050070080876,0.6539993092896896,0.4439512393311367,0.4528124250682319,0.011430802568362944,0.003511063371611653,0.007031763116956746,0.007031763116956746,0.006235155786291635,0.5676107647020596,0.5078980990472779,0.5536839583606367,0.6127613513006235,0.4986400200881686,0.2539643635375197,0.41185298805703435,0.20959278234588763,0.002591173573907396,0.480941453358975,0.8288495516529029,0.18783297134230853,0.4849955698295608,0.5057212123396646,0.005314342072065867,0
2020-11-19,0.007816832658823103,0.005835032857466574,0.0074215099981311955,0.006171424904781758,0.1785091439027742,0.6120225078931978,0.44327491478057185,0.4532341928827048,0.011717388774783816,0.005487158596378161,0.0081087380695236,0.0081087380695236,0.00685980379101421,0.5545565929839271,0.525645830184725,0.5598566436878389,0.6104811548174941,0.48530673295054627,0.23798960443258435,0.4180912570009346,0.06284982005417895,0.0013710183471932202,0.5023492373381122,0.7000044443697336,0.3117585417445221,0.4569973291951387,0.4867662160047947,0.01422968416706806,1
2020-11-20,0.0061737165590353,0.013460231135282122,0.008774060923191926,0.015079084988289651,0.34291547502533354,0.7260015360807108,0.4464071759819757,0.45428649802823295,0.01346997368250892,0.0066649984264049444,0.00960917433174105,0.00960917433174105,0.007856466770223891,0.7234337367500309,0.6311042194243159,0.6167944479133405,0.6625037880685563,0.6655339209009299,0.2410749552028191,0.4777817617181953,0.32454340454095904,0.00431425068930117,0.5382895078895247,0.9523853050299448,1.0,0.5310689852246412,0.5517915388401144,0.023915686139590372,1
2020-11-21,0.015079084988289651,0.02227962837072288,0.016289011399738373,0.024756740900986784,0.35055766816912454,0.8109519577519191,0.4528320596352801,0.4565947239446075,0.017516279988953554,0.006006178431345391,0.011498127245391454,0.011498127245391454,0.009244831097555889,0.7239325772542872,0.6822275014748671,0.6614601620358489,0.702849819432771,0.6660918712593586,0.27799667972331815,0.5274347526719323,0.15697393402930634,0.008034853620123718,0.5833359340005597,0.9919821967895112,0.9346592153591363,0.6063253948263697,0.6182218655529874,0.025677194431064934,1
2020-11-22,0.024772782480761563,0.028524813052345346,0.018265277518220893,0.026516731367705076,0.4214690273226072,0.8238393879317176,0.45822221469154345,0.45967152544121603,0.02072511366663078,0.006877210620350779,0.013645889033965838,0.013645889033965838,0.010657093070510479,0.6062702544789017,0.6507942072162634,0.6747179422882168,0.739698838120675,0.5387012626417799,0.2938672255333555,0.5426729467354457,0.1917915391761886,0.014284245581353591,0.6309847162963993,0.8583142019743548,0.9455265224987399,0.5995316008308461,0.6192635422816899,0.03681277093511319,1
2020-11-23,0.026516731367705076,0.03531611148878315,0.027338347972341623,0.037642712768639175,0.4745563244501857,0.891366248162591,0.46692922726679154,0.4641202095928139,0.026410734449074297,0.006002168386710707,0.016323766141125698,0.016323766141125698,0.012509228403665168,0.7303809109228574,0.7400383343823206,0.7207755810476324,0.7929273500994864,0.6733183093201113,0.341915143326706,0.5974623006092619,0.17718517469381573,0.01878947091486518,0.6801599877565602,0.9867679595523753,0.929709985653652,0.675687188165918,0.6901413361489248,0.03598477029289664,0
2020-11-24,0.037642712768639175,0.038069340584636305,0.03548635769015139,0.03681542558311143,0.36410622391599595,0.872816589360331,0.47278955560543756,0.4690166875654238,0.030821710865577945,0.0061366873801597804,0.01878056975081184,0.01878056975081184,0.014251905544682988,0.5709004584846583,0.7489994003087073,0.7443226847233306,0.7605327320572333,0.5020154182373923,0.3704592717307297,0.6266205192947871,0.10720193900458572,0.01964723793220665,0.7275418837311574,0.9009521079175564,0.2765477494187775,0.6405652964693759,0.6669977351117151,0.027849262597766003,0
2020-11-25,0.03681771723736496,0.03421708588261953,0.028205008409643087,0.02868692794580696,0.2730731411584761,0.7073555201410422,0.47308730232219903,0.4730018260949402,0.03281648693904726,0.007791149025719729,0.02063469934186349,0.02063469934186349,0.015564414665202253,0.47338968914029345,0.6119044642893662,0.7164311609986406,0.688766363036566,0.40455087524396505,0.3690198624094794,0.5921687975753174,0.10424164295206736,0.02251696740785305,0.7359522030329645,0.7060738562914023,0.315681735181553,0.5467662192620474,0.5923859473657591,0.016456799467877717,0
2020-11-26,0.02865942809476449,0.027677317017901645,0.01119183330218651,0.017304281268476468,0.6174419141667854,0.5316402938228044,0.4675680796368617,0.4749302584352708,0.033365877767059265,0.008814964834130898,0.021410276617303714,0.021410276617303714,0.01631877159176187,0.4181869380273201,0.44426928461320214,0.6137115317212286,0.5520070126044055,0.35168273518111304,0.3637179440391811,0.47444824476964476,0.3939937341193219,0.031615025339825444,0.6875932547391077,0.43317837396067044,0.0,0.4362565634164429,0.49905758098914116,0.01619303195027408,0
2020-11-27,0.017304281268476468,0.017135735327441656,0.014163240515791459,0.017040741029319406,0.24217077478373222,0.5280541993921368,0.4625273543656672,0.47532253556831755,0.0335589286021179,0.010762280055665138,0.02242306502751952,0.02242306502751952,0.01703181479982531,0.5775863143381944,0.42854236379279337,0.5721339769111154,0.5854040955481891,0.5088945998736031,0.34829805804901637,0.43063209711196776,0.033160524768468536,0.031395738864986956,0.6426885170376695,0.42686007710783436,0.25801433131385443,0.42490651154404013,0.4915406739750359,0.020514231977797656,1
2020-11-28,0.017020116141037572,0.021060503059143462,0.017169687908802092,0.02135821764298776,0.1980536976003619,0.5737269470396944,0.4599678384338624,0.475052186761853,0.03427229809763016,0.012097443388685875,0.023432820047265074,0.023432820047265074,0.017909081450489917,0.6454216458170114,0.3819606309929977,0.6097461471932497,0.579932317454208,0.5801636436296237,0.34164955188789303,0.47017795168996157,0.11801783992016276,0.03184320112352903,0.6090871869058074,0.5303702620708101,0.7993944725022267,0.45448097364747586,0.5173579295859887,0.029408931397509122,1
2020-11-29,0.02135363433448069,0.027622932245637874,0.022713044290786785,0.030245252838213776,0.18741413557776668,0.6546852058119903,0.4614252074987746,0.47516853000027737,0.035922218177287635,0.013611284093914766,0.025034207544333317,0.025034207544333317,0.01914753837646374,0.7062574466440196,0.45617458572965,0.6830752016654542,0.6492706330286624,0.6464168709634902,0.33965198485800874,0.5523992578161939,0.14257044908555308,0.03302391004249169,0.5899735095013234,0.7358329857308901,0.7621780919270867,0.5182887604274674,0.5739589444685715,0.038666024450102074,1
2020-11-30,0.030249836146720888,0.036675730795377295,0.031998691833302215,0.03949436940549905,0.33953476869219534,0.7224132323917094,0.4661750425093452,0.4763456820604498,0.03909907391574993,0.014241367197541696,0.02705226155639867,0.02705226155639867,0.020749138756182964,0.7027255972005988,0.5819155979353761,0.6730653153899244,0.6901993321021329,0.6425086403691608,0.35454405483418716,0.5407606928356712,0.3046600876913522,0.03414954487588636,0.5859674293647049,0.9617438110806751,0.8986248523413249,0.579554261235398,0.6289463946774267,0.03146402440422945,0
2020-12-01,0.0394920777512455,0.04094720145026061,0.029646327789198276,0.03229857504938516,0.4952245012935023,0.6211614401755163,0.46609527810689744,0.477269198699074,0.040576384798766324,0.015700851428562243,0.02853461881141328,0.02853461881141328,0.0219676214089594,0.4879945974134048,0.6201899607473726,0.559017776708438,0.62968721175684,0.41881298806109307,0.3518156317809759,0.41724086211836653,0.24124697460577127,0.03942610085390658,0.5878513477686531,0.7171454425464723,0.0850075993306752,0.5039755488124552,0.5662326362628327,0.03413151677790775,1
2020-12-02,0.03229857504938516,0.033974620439610234,0.033150345729770145,0.03496376894625153,0.23781315424577149,0.6420207390578385,0.4666429061930839,0.4781329997766099,0.04215007633286327,0.01736899599688896,0.030166582884421894,0.030166582884421894,0.02325695749120689,0.6167752375395021,0.6416765866851178,0.5640956682067045,0.645678869264247,0.5497374617937504,0.348071785668343,0.42240116646767023,0.05101011411720116,0.03762909045111771,0.5896007005723192,0.7718432370959923,0.8126667320223518,0.5119534300801044,0.5752514569729497,0.03848024037248561,1
2020-12-03,0.034961477291998,0.03816904600045322,0.03567791067090266,0.039308745410962354,0.20632861697982027,0.6749851059994898,0.4684271283047055,0.4792312621499898,0.04432213117233308,0.01846867715881781,0.03185824408188556,0.03185824408188556,0.02468914140964802,0.6375301778282395,0.6373498278225836,0.5192135446022119,0.6467041077178992,0.5717332396250031,0.35251742063555724,0.37782273873805106,0.12751104329897844,0.037085572053732536,0.5967626968401858,0.8792175262533366,0.7539030375852597,0.5331680411653977,0.5949087768664931,0.027330902084910222,0
2020-12-04,0.039306453756708826,0.03738953093133922,0.03100588675014017,0.028169014084507032,0.23379419476808624,0.5321868431759595,0.46423427513664467,0.47915291719825787,0.04432894835365242,0.02122814146502615,0.03314864838794107,0.03314864838794107,0.025569293013112906,0.43436280282804385,0.4882745782644286,0.4532140663686571,0.6096788029710516,0.36700599251755106,0.33097354189301964,0.31633005693787963,0.17775127500516028,0.03900379200613837,0.5883014178402904,0.5555356046198756,0.3145365764700019,0.42998842737687315,0.5091319055447594,0.034110874102617025,1
2020-12-05,0.028169014084507032,0.03220258327668253,0.029851896841711842,0.034943144057969666,0.1512586284787764,0.5881557659621821,0.46341834023511175,0.4789040165277388,0.0443666166292383,0.025054231463820395,0.034953151710898966,0.034953151710898966,0.02671646898605655,0.672490052961017,0.47169693907381266,0.5494550635139902,0.6692905469322035,0.6093646444098315,0.3019614579715585,0.4076047763978937,0.08565081278224394,0.038158707893321396,0.5768027202135123,0.7474538440006269,0.7016457441802981,0.47057501725750017,0.548299873988668,0.03519805500126148,1
2020-12-06,0.03494772736647678,0.034556990709268084,0.03501915529807513,0.036029388174147386,0.12795502648370616,0.5968258354702018,0.46271351277525813,0.4785440298628444,0.04437740892625647,0.02871045773821243,0.036663862600515934,0.036663862600515934,0.027867010174817977,0.5957128785842961,0.5307570567067094,0.6352674307568278,0.6545446926476151,0.527675077461304,0.2748050301139084,0.49800707709501685,0.12428169683803264,0.0356577550430428,0.570057982695757,0.7782282842802196,0.669648405012898,0.4652653258169889,0.5472483669027917,0.03284479001811967,0
2020-12-07,0.03604084644541508,0.033571266711987305,0.03530414875724165,0.033678150910015886,0.10345259701614765,0.5668774349123344,0.460566343284729,0.4777659818104562,0.044266836409051935,0.03167890276010919,0.03798799820860094,0.03798799820860094,0.028867770341559587,0.5507543250297099,0.49455890336936104,0.6222974021898952,0.6069704186812269,0.48144141655102696,0.25252304716927587,0.4837616341917393,0.11791379818219339,0.03252048757991632,0.5637950121435559,0.7116152553205948,0.43435520433280145,0.43589684701571885,0.5236404415318039,0.02450973646184547,0
2020-12-08,0.03367585925576236,0.03172445048719692,0.02712810689590732,0.02535027935265352,0.17545702602816068,0.4692526476341821,0.4546405346269426,0.47579106783207314,0.04307815420835823,0.03505395339765287,0.03891657969936188,0.03891657969936188,0.029458582443529432,0.4680020546913559,0.40160949138733804,0.5365364420621411,0.5649769227745047,0.39931900454190267,0.22111373021871103,0.3947549879284586,0.27614370466599814,0.0335357698317054,0.5315128236443118,0.4756778798437175,0.3634055849152992,0.36295359626298473,0.46227929243637317,0.028672675978806864,1
2020-12-09,0.02534569604414641,0.02789032404260143,0.022738740422350953,0.02950963182282762,0.22079572318265375,0.5095581560213369,0.45140673406785875,0.47347307094414937,0.04112163399095939,0.0399813681783046,0.04015226164133362,0.04015226164133362,0.03021137270845488,0.6391631338008739,0.5138980603009323,0.5041044391923745,0.6006457355228737,0.573474667791637,0.17460655790932558,0.3633285958906738,0.2008303484432743,0.03475213410775601,0.48943116247268825,0.5935167176231707,0.7706546910212376,0.3865547374285808,0.48561458272753194,0.025438656849927757,0
2020-12-10,0.029534840019616565,0.027351008384319073,0.026868809568304994,0.026278399325336987,0.12934696025210446,0.47278401826394095,0.44701344696997836,0.47061597259284144,0.0402457248196082,0.04227259562638884,0.04074522881046319,0.04074522881046319,0.03079080837404609,0.536956110855075,0.4395870846984895,0.4239748987133414,0.5220296444313054,0.46748315756106773,0.15347846400037424,0.29055118970944666,0.07429872582106954,0.03294660996284752,0.4503553342418949,0.4573530947563038,0.4081271130170995,0.35703946415768817,0.45972436607637684,0.022099130714007195,0
2020-12-11,0.026278399325336987,0.023974620439610225,0.02392309848626427,0.02294175073218352,0.16710167954707464,0.4357111440917308,0.44171464852075265,0.4671209239018709,0.040320568122318184,0.041979387418024525,0.04064913100036488,0.04064913100036488,0.03119899522231477,0.5343048567062106,0.4059181015296113,0.44636032004994797,0.4420855220169002,0.464813452024374,0.15593367492282525,0.3102090228632954,0.2056961303667281,0.03093499888503439,0.405858949788622,0.2899924686662122,0.36470750328737683,0.3317334174123693,0.43444648163209026,0.02751439253193881,1
2020-12-12,0.022948625694944158,0.026965782914117373,0.025698467576154002,0.028352346424790176,0.12123169526173463,0.49303188578193186,0.4396790212456568,0.463860284039761,0.04034182922849072,0.04216307286002875,0.040746320831032495,0.040746320831032495,0.031832019201960646,0.6575474682087509,0.4644709815977101,0.4660687729133554,0.4637032044930726,0.593190222808848,0.15483176018656455,0.3279420696239348,0.10168845874466814,0.029886417754800852,0.37256690095135525,0.355136430434516,0.6768819963869772,0.3731767413544381,0.4668461952436322,0.03271175944402395,1
2020-12-13,0.028363804696057898,0.03172445048719692,0.030398523640441058,0.03354523496331063,0.14096217277220896,0.5434646550052995,0.4401258373924369,0.4613537511275797,0.039795923885614454,0.04233323543076491,0.04052937274459836,0.04052937274459836,0.032671372266899465,0.6515754630046263,0.5651211866641399,0.4728579732172943,0.43048004304237186,0.5867635647592855,0.15018188327393214,0.33414490971504474,0.1820458213033757,0.029041489246187345,0.35338625327144013,0.5706634393827817,0.6886052653595922,0.4152419440129834,0.49607121984781427,0.03170026835477878,0
2020-12-14,0.03357044316009952,0.030926807160661693,0.03329050644739302,0.03253461543749969,0.10220184361205753,0.530610086520283,0.4397379576394923,0.4592599971542259,0.039262266015537284,0.04246832475041305,0.040302717808659294,0.040302717808659294,0.03343282333040469,0.5681360621929901,0.5261782406879895,0.5375211994696395,0.4293146162002187,0.4991785867634612,0.1458325629242016,0.39572775828711276,0.10231250910922668,0.025930562643878143,0.3355756518543762,0.5285872790479825,0.431369173562365,0.4090683991703815,0.4841921063549219,0.03223927154292529,1
2020-12-15,0.03253461543749969,0.032222977566281466,0.03398663801158665,0.03307315418708148,0.12013946117721355,0.5361948990189138,0.4393934000031888,0.457506353944972,0.039555320622747886,0.04262526552260616,0.04053495418306366,0.04053495418306366,0.03418838580330248,0.5887120470542366,0.5545551479956156,0.49702464450313916,0.4779327437162996,0.5203991435387403,0.14666859136479407,0.3566235464095219,0.18375914693811568,0.0234427381258658,0.3223047732807749,0.6242163765561007,0.6663198006161726,0.411519101579617,0.4827371537288348,0.0433725544163857,1
2020-12-16,0.03310523734663104,0.04192159528665308,0.03448420855914784,0.044196843933762026,0.26511043715245625,0.6390270917411545,0.4438209524958866,0.45711396077281397,0.04097301686740429,0.044028716468586596,0.04195882766981135,0.04195882766981135,0.035409472548458845,0.723398194071335,0.6582318371052741,0.5587450846242534,0.6066051020872953,0.6654941725436903,0.1463806574319873,0.4169646001408026,0.3702898576537084,0.02708309710682099,0.3307946344727556,0.9741620717218171,0.7920500916860878,0.48673444153530776,0.5476589802633689,0.04463863850088305,1
2020-12-17,0.044196843933762026,0.05013596193065943,0.04500794244066529,0.045461837081715806,0.45811933946440614,0.6493368355956792,0.4475275485449843,0.4576460203070655,0.04208542335405227,0.045961086304612944,0.043463632014305975,0.043463632014305975,0.03663898278974424,0.596992619764114,0.6250306345470129,0.5810957197820364,0.6147865011575211,0.5290081857764447,0.1406906365102711,0.43989918260645194,0.29178579019429984,0.029175890751674198,0.3518785459101682,0.7689239229583613,0.9273801129280734,0.4844794438422869,0.5472901122598082,0.04719603660634418,1
2020-12-18,0.04546412873596936,0.04749830047586677,0.04585825079424406,0.04801703157441231,0.2214592382772429,0.6704127528912072,0.45120409883439716,0.45891078451959444,0.04396821204967763,0.04679663155035384,0.04487512926793488,0.04487512926793488,0.03793401754945451,0.6123415007192642,0.6035193144387576,0.6508664220879304,0.6008404221689794,0.5450716199030148,0.14707539059193228,0.5154252485466522,0.05185611853383734,0.02888356203009363,0.37145646367348006,0.8457236909957007,0.7052428003374855,0.49275560367463556,0.5547810991445699,0.048154774192068636,1
