Open Time,Open,High,Low,Close,Volume,Quote Volume,Trades,Taker Buy Base,Taker Buy Quote,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Mid,SMA_20,EMA_50,Log_Return,Return_Lag_5,Return_Lag_10,Return_Lag_20,Daily_Return,Volatility_20,Momentum_10,Volume_Change,ATR,ADX,Stoch_K,OBV_Change,Price_To_SMA20,Price_To_EMA50,Target_Close,Direction
2020-12-11,0.02737329289031637,0.02120367094443193,0.02333261246613494,0.024957689874331723,0.08699286289950367,1301081647.30790015,1117810,34194.98847100,612882050.91672730,0.45298477145250726,0.4639582244845286,0.481546368608822,0.032460975449039114,0.03960111435264538,0.023676890583443244,0.023676890583443244,0.02393327456049857,0.44863148047159823,0.46569635407786053,0.4956700733483526,0.4575168904389176,0.4062631067257536,0.17103784866290517,0.39011959660355466,0.19151034599591832,0.12766853606538547,0.3503092085570798,0.38623902656501014,0.23627769943681778,0.3985827907752789,0.444057847811404,0.03350282467744092,1
2020-12-12,0.024957689874331723,0.028236038296184318,0.028323068859661182,0.03350282467744092,0.056354612634617794,915552835.90618337,891810,26056.33264800,481756117.71600103,0.5337330807027024,0.46246151466130087,0.4766723248450674,0.032694478107168745,0.03981314177699516,0.02390584183705241,0.02390584183705241,0.02491503907079698,0.6047757710074406,0.5583661850699503,0.5175559209771088,0.5118531415488182,0.5630925919185102,0.17107824417426998,0.41146876173271796,0.07911257058756832,0.12756299118862852,0.3210046405076624,0.5441329310489044,0.2372169744822146,0.45668278870484114,0.4846286904826568,0.03755649603878952,1
2020-12-13,0.03350282467744092,0.03319288540091986,0.036007594816389765,0.03755649603878952,0.06569684527989961,1083520569.09485384,938022,29593.46510000,566907850.62331193,0.5681401792714745,0.46321625151323514,0.472941509210985,0.033335797673435086,0.040070059949699144,0.02437447008275334,0.02437447008275334,0.02602886541188662,0.5392604387787793,0.6730674351319574,0.5268864861009666,0.532461101586168,0.49625827724283833,0.1733905244858822,0.42069318644293996,0.15398270740987002,0.12420643909483366,0.3031707873925857,0.6919376281704694,0.23725281329920453,0.4817411415051539,0.5000594368735599,0.03864267633940746,1
2020-12-14,0.03755649603878952,0.03252816999560429,0.03922289254585845,0.03864267633940746,0.05335221796243524,906101687.73959502,842382,22657.46340100,434506325.32761055,0.5773623568159075,0.4639573789916031,0.4701222391516623,0.03349922714393083,0.04002638938807154,0.024440165956848642,0.024440165956848642,0.027144714444073265,0.4982056012287204,0.6611495558983829,0.5800438435763678,0.49740055351376206,0.4551413032337207,0.17471708681734807,0.47467899409520975,0.10408916099213722,0.11607666865747408,0.2866107809285859,0.7344661399763367,0.23716400605113463,0.48884729747592337,0.49955272891728597,0.04033906531833492,1
2020-12-15,0.03864876293304312,0.03489755877906789,0.0397794035070653,0.04033906531833492,0.07269411467283424,1196361527.92580183,1046423,31194.16084900,603826364.41392185,0.5922279344921354,0.46504315176373223,0.46810911308022873,0.03433331620184196,0.039956800745572285,0.02485091470311465,0.02485091470311465,0.028288182005095086,0.5063588310907741,0.7031045452606777,0.5586280079313647,0.5268800658744571,0.4632605353921211,0.18043642967467677,0.4526326486109298,0.18103591713381129,0.11097064849973669,0.2757938764341631,0.9159013109689327,0.23725214699232006,0.49781350309636585,0.5021188454294273,0.061466074489060885,1
2020-12-16,0.04033906531833492,0.05623277904645502,0.04232377162170298,0.061466074489060885,0.14231721594833707,2325135958.64184128,1659135,61245.26237500,1245917122.17202102,0.7360583783032332,0.4779694328682971,0.46938310925533866,0.03930045247321895,0.03951153335459284,0.02728180141536196,0.02728180141536196,0.030275748383144507,0.7547815548303012,0.8918933039995682,0.6550125854352021,0.6981845097491255,0.721936548127069,0.2142613424128901,0.5551274402482856,0.2689110907265897,0.1313942123829262,0.29542934779302044,0.9444017683065293,0.23757901925282493,0.6263020042757529,0.6015488876620051,0.0776413630738316,1
2020-12-17,0.061466074489060885,0.08024830336753402,0.06404328141568374,0.0776413630738316,0.23596206797442762,4196645567.42587731,2795084,92409.40507900,2097021808.62956590,0.8084298169688802,0.49707336856214335,0.4746653456085075,0.0482821043039626,0.0364512618097898,0.030567257131055403,0.030567257131055403,0.032865962917443925,0.6752435486605337,0.9353475618568716,0.7438425221738945,0.7613365864511017,0.6366877156537157,0.28890170334845183,0.6574003788289842,0.23130280891240185,0.15448213694177904,0.3322122454533971,0.8393112888854419,0.2379451076516439,0.7117771845867121,0.6696282134868757,0.08107453388035943,1
2020-12-18,0.07764125240849276,0.07472880683584746,0.07650912694671708,0.08107453388035943,0.09632788635984499,1820875361.29459761,1613775,38359.30215800,877296889.51146859,0.8215311485128944,0.513203886284141,0.4824906564809126,0.056473534832893024,0.0339288158890067,0.03369586271333483,0.03369586271333483,0.035499054610737435,0.5225535951193336,0.9250452149326769,0.8119696849685792,0.7426468599576883,0.4794557508012896,0.35322951620156445,0.741295496641635,0.0382438909089884,0.15256448596052885,0.36636779328088986,0.8892945689412126,0.2372476976224219,0.7110236612590474,0.6707882334710721,0.08897847371028675,1
2020-12-19,0.08107453388035943,0.08423091355483364,0.08096121463637182,0.08897847371028675,0.10481838862977552,2018969878.88686757,1678611,42709.11149800,1002105538.85929248,0.8500227523454331,0.5294860665167992,0.49238427042749944,0.0653926209100267,0.030911557451060417,0.03696911187662413,0.03696911187662413,0.038361454219580676,0.5715457654873856,0.9702707423316257,0.8337051199268866,0.7469263653496914,0.5290045629817542,0.4231504375368627,0.7691105817612423,0.14392171792106143,0.15773136529694565,0.40365744249919033,0.9476903804920818,0.23725957210497622,0.7386060555840247,0.692998087120536,0.08492712632105362,0
2020-12-20,0.08897836304494791,0.08555530539384387,0.08441158259585427,0.08492712632105362,0.09240569518834119,1810862074.73030801,1743225,37124.11535800,877166936.60573439,0.7987269958736918,0.5385748072136168,0.502327312245802,0.07162037263840895,0.028596990899204117,0.03915238327273754,0.03915238327273754,0.04094113824707027,0.4385931892300671,0.9284827681205281,0.8338141083171168,0.6568889278428486,0.3964672332342709,0.47224764328258,0.7692513672877745,0.11316223129828931,0.1598651117686804,0.4390173714422543,0.8755903140974525,0.23644927638986113,0.6958539518391819,0.6569805826611591,0.07678426002459202,0
2020-12-21,0.0849273476517313,0.08349436600087912,0.07055445966180382,0.07678426002459202,0.10745251975082351,2035446293.92897096,1593949,41983.04610300,971417184.68964446,0.7024239581467138,0.53948507601476,0.5104848720005927,0.0754815617572526,0.029077511225420877,0.04144895145163169,0.04144895145163169,0.043077038704432274,0.39115963326502856,0.7042537478716991,0.8106870026406656,0.6725199966108016,0.3506358903064266,0.48887508270876207,0.739670194566737,0.15490808974587683,0.17688722126309026,0.44217283555599607,0.765768037160958,0.23637448491579663,0.6267191263672484,0.6042452690309353,0.08885873381367251,1
2020-12-22,0.07678614133535214,0.08064606048910183,0.07654696969207916,0.08885873381367251,0.10612941059589368,2010758620.24352682,1496277,42681.32670800,986428672.73760714,0.7586811129385602,0.5460291718504404,0.5184712334757842,0.08126107843253469,0.02824800325256077,0.04412411438979763,0.04412411438979763,0.045637224286922407,0.6192097358426263,0.6697002564460994,0.8164953391793137,0.6949812672333755,0.5780215874263308,0.5238675330673309,0.7470443248142592,0.12900760304538172,0.18120583341803564,0.44510290937589914,0.9286156335783353,0.23728699955507376,0.6853282572612135,0.6485672208163423,0.08246194523327308,0
2020-12-23,0.08885873381367251,0.08346466823196425,0.07929168175275128,0.08246194523327308,0.14860777157097071,2797688007.07187929,2194611,56660.20196100,1332358610.26840513,0.6899025057356316,0.5459016839992183,0.5248318737675429,0.08511844452846731,0.028562922208634905,0.046337124013723474,0.046337124013723474,0.047827858963416986,0.4122846138323945,0.6017024153605793,0.7653993075634391,0.6611075325934737,0.37095458690497524,0.5407755255918305,0.683417756240335,0.1906957372807911,0.18544884903045195,0.45044097920286474,0.8423425865449949,0.23621685735040876,0.6293296818791677,0.6051322021516671,0.08795581531415733,1
2020-12-24,0.08245785061573638,0.08018858619321773,0.08044276902491151,0.08795581531415733,0.08222028357117062,1602394244.07677159,1421257,35789.11131900,831484211.69867196,0.7167006502811886,0.5476368102992722,0.5303075790863091,0.08926172334053853,0.030063590900422155,0.04928637109098147,0.04928637109098147,0.050163746642762796,0.5446308177517105,0.5851051971982649,0.7840811655646307,0.7193724755280388,0.5016800416739202,0.5506189708278775,0.7063580469981895,0.06247307201947977,0.18354561082723542,0.4553977583279042,0.9164380339598894,0.23719822883537495,0.6437569774636679,0.6184307542805644,0.09883720608530991,1
2020-12-25,0.08795349134204186,0.09086080644988365,0.0885698324979918,0.09883720608530991,0.0961604485609091,1919766316.66773676,1504426,41219.08816400,995215944.57256813,0.7645283744335085,0.5540230515183568,0.5361132317866923,0.09500886026444291,0.0303994445674233,0.05251791937281777,0.05251791937281777,0.05286587661363343,0.6009597382321276,0.6852292272545226,0.8221492855727193,0.7328782521670035,0.5591581092122803,0.5757131857417651,0.7542578470789433,0.15561779394524577,0.1855679067876017,0.4696122627761231,0.9894143045616397,0.23723688452545127,0.6890953151612077,0.6547838118797361,0.11854581760824975,1
2020-12-26,0.09883720608530991,0.11313059513471208,0.10043909827861144,0.11854581760824975,0.12042421668417314,2496533065.17558060,1735574,49839.03407200,1272279529.88706064,0.8326734080614482,0.5692425789484814,0.5441539884362089,0.10426620025541647,0.028782004014251822,0.05666070827794434,0.05666070827794434,0.056291300842774894,0.6848676696146937,0.8663455497974446,0.7940154097670398,0.7882327436283265,0.6468787184975862,0.6293717755410205,0.7187074130835851,0.16826403706636858,0.20188647856571212,0.4972153669168107,0.9549185690352587,0.23730828416637928,0.7803571234417702,0.7270773920451087,0.11620270038919892,0
2020-12-27,0.11854592827358859,0.12980176471218896,0.1137953613475757,0.11620270038919892,0.18762858420937356,4028928683.88202470,2438493,72649.34048400,1972635486.18350649,0.8082413466137848,0.578063990793897,0.5525550900373574,0.11146025044965333,0.029378115041371167,0.06079233010396845,0.06079233010396845,0.059483805638423703,0.4601982317707716,0.7682904226124778,0.7074795489818493,0.7900933458583423,0.41759273073765135,0.657321225345305,0.6145895601393827,0.21510169496552056,0.2221108433799121,0.5303813952830411,0.7729532279536178,0.2361217091551783,0.7373971984764033,0.6977913343517285,0.1250310277943745,1
2020-12-28,0.11620137240513298,0.11991680336217342,0.11825857925645458,0.1250310277943745,0.09642820803801452,2151806808.57435257,1508204,37895.34562100,1023061029.36558971,0.8363531411556049,0.5884315572606038,0.5615894916930093,0.11868029828819812,0.031881369341696525,0.06587663211463218,0.06587663211463218,0.06292257514070912,0.5699872908742092,0.8655384559859443,0.7265672266478325,0.8608286353346555,0.5274154336202563,0.6717867360534522,0.6368951741332491,0.05552430420166239,0.22198910010147904,0.561178421623112,0.8571456968603559,0.23723053111147516,0.7547864341613243,0.7183121717309245,0.12841284988368515,1
2020-12-29,0.12503113845971328,0.11895189390284433,0.11579880080792035,0.12841284988368515,0.08274805431041418,1851617219.76823461,1605166,34276.92260100,914954320.83476055,0.8466356290754751,0.5966456126198736,0.5706499778211696,0.1252914797007638,0.03514883362066826,0.07101228062213577,0.07101228062213577,0.06636878458638587,0.5159107220591224,0.8478280855801116,0.7041792646939612,0.8602994056109236,0.4728017308306578,0.6781751240494692,0.6107698149366731,0.10980982826710346,0.2237476309191801,0.5846209367860503,0.8870869344370104,0.23716086500197522,0.7399859794818883,0.7139988629228499,0.14490796129767505,1
2020-12-30,0.12841284988368515,0.13595574281946543,0.13182631649067747,0.14490796129767505,0.11717279850683246,2683953237.46027089,1916095,48057.90636600,1352877359.65147360,0.8911234441947613,0.6108958492567493,0.581078304167075,0.13360692514487257,0.03866570465613661,0.07717996351913275,0.07717996351913275,0.0703738973745017,0.636849073359784,0.8699593982864927,0.7839589308453926,0.925092817775979,0.5963672474641812,0.6896472284252075,0.7062067506410588,0.19166191847963265,0.22746643338177103,0.6138333919958241,0.9853220393480181,0.23726969444902593,0.7924901987014349,0.7640656983137851,0.14544015091210924,1
2020-12-31,0.14490807196301383,0.13921499254875475,0.13772533267947004,0.14544015091210924,0.09083782039363211,2173600125.42007393,1552793,36431.62208000,1049389143.55620635,0.8924334741563897,0.620197174138245,0.5914965540229459,0.13964922067649913,0.044960283713003396,0.08350222596819745,0.08350222596819745,0.07424433934247154,0.4882429706703332,0.7487099328768538,0.8230259995533978,0.9380208687054215,0.4452512085278852,0.6742724587257845,0.7553795312336578,0.09698711526920009,0.22769077762089313,0.6422037108660013,0.9504323901769077,0.23715813746296743,0.7543911559793354,0.7446078054080641,0.14995596072841252,1
2021-01-01,0.14544015091210924,0.14243135741318497,0.1463464665839098,0.14995596072841252,0.06254170270652634,1582526989.16187265,1314910,27455.80172500,802247744.54510409,0.9038109461424562,0.6278898394216132,0.6015477706205643,0.14569525312219542,0.0508212893956804,0.08961305141772108,0.08961305141772108,0.07815300662402863,0.5239809677128059,0.7880418310404933,0.7847052235383047,0.911651769068249,0.4808875126312111,0.6622262677099255,0.7071307239357103,0.08490142265979192,0.22111898397729324,0.6697843419780406,0.9663041327625707,0.237053473708145,0.7405811082541119,0.7424187126637253,0.18145839874115963,1
2021-01-02,0.14995607139375136,0.1820998574078243,0.14992995196531286,0.18145839874115963,0.16313242531888678,4073842163.67154117,2245922,67446.30524600,2110334723.88714587,0.9649381250651905,0.6503215942743525,0.6145943854886587,0.15770090291680874,0.05314915567711606,0.0971642384367088,0.0971642384367088,0.08323389037825679,0.751556634998474,0.9000073472144074,0.9212308490044396,0.9809391405628658,0.7184343277213043,0.6943557927534231,0.8865221783730184,0.35848690148176376,0.2632781755086667,0.7063911328322517,0.902891445559072,0.2373638756790634,0.8592680837954499,0.8461299482825285,0.19055199096351108,1
2021-01-03,0.18143759365745957,0.19794699430703416,0.1835038130461529,0.19055199096351108,0.15114248677281475,4057598425.49201649,2369698,59750.33287100,2004428433.93184622,0.9781324359963925,0.6706872144338842,0.6295762614313252,0.16913641927471398,0.056948529095420586,0.10513561076126637,0.10513561076126637,0.08849814605285172,0.5564208629227073,0.924988099631319,0.9259752522880113,0.9999389273488402,0.513618236629135,0.7141948205250643,0.8931421336128057,0.11954111915599999,0.28044781115167444,0.7432767474836832,0.8632586736966356,0.23729527997715694,0.8556071287151236,0.8535220516609484,0.17935996258626222,0
2021-01-04,0.19055199096351108,0.18531622227225453,0.14084179406222838,0.17935996258626222,0.1776032067133311,4429010349.69534487,2642408,69088.46923000,2173435409.01698791,0.8693704634393045,0.6771094431564397,0.6429948812350003,0.1752138323610313,0.06518123135537185,0.11243066923584971,0.11243066923584971,0.0930850442011249,0.3933220058386763,0.774816087120994,0.8424202594891528,0.9630469592246953,0.3527089254369451,0.6888733368093118,0.7804100342576634,0.15767399514452463,0.33432093274263336,0.7225896795214611,0.7756220752314578,0.23629783157211046,0.755932400748725,0.7832584281891711,0.20105944355475655,1
2021-01-05,0.17937147178150056,0.1934643465954778,0.1605422820889507,0.20105944355475655,0.14463081538051112,3743617144.64691529,2526851,59691.75475500,1927195093.64154965,0.9123155196701016,0.6921412567251595,0.6570841232566798,0.18641474747763456,0.06792199934728302,0.11975576790814324,0.11975576790814324,0.09840509201362918,0.6556436938429686,0.8780444623090602,0.8306603107697479,0.9306912132164031,0.6160378531054154,0.7129381814794747,0.7651827753623984,0.10215687542474207,0.36991624956994207,0.7072135917606205,0.9326170927188044,0.23728033290682407,0.8195822949573447,0.8407492215996876,0.23226518779410002,1
2021-01-06,0.20105944355475655,0.22111661466876803,0.19825146482032655,0.23226518779410002,0.15934466733962385,4431954248.51961439,2591783,63052.91465200,2199632470.22154891,0.9576693797468767,0.719413983398418,0.674441420353469,0.20421923862134586,0.06510790869094535,0.12786958291772543,0.12786958291772543,0.10482952434643128,0.714402185377246,0.9954685243339401,0.932953902922752,0.9434714657961801,0.6783652471767829,0.7881420041222474,0.9029287046574048,0.14639684959930738,0.39141397743041023,0.7041933195343033,0.9889141556878484,0.23729799248851113,0.9204246169644698,0.9264204547462033,0.2617344822018596,1
2021-01-07,0.23226518779410002,0.257845249965156,0.23177568512342686,0.2617344822018596,0.1668898711493839,5062569943.38337156,2814686,65055.10713600,2482583239.85649706,0.9887664173712685,0.7549312470691809,0.6962529282854344,0.22649714462019924,0.06022086942197813,0.1373496316939939,0.1373496316939939,0.1122419690865874,0.6858304451787228,0.9549381869864824,0.9795700637338782,0.9967603328036156,0.6479000691317145,0.8845455006419222,0.969826918561892,0.1381272899386876,0.4172879114819614,0.7125459475251498,0.9456111908990974,0.23729239608415828,0.9999999999999999,0.9960982748487462,0.2744668614302853,1
2021-01-08,0.2617366955086362,0.27483837766556235,0.23400172896825425,0.2744668614302853,0.17613048435318343,5568443208.73136537,2925632,67300.15521600,2684975445.97890497,1.0,0.786526044805893,0.7207525074001797,0.24811837493257147,0.05656025735246406,0.1470830506357932,0.1470830506357932,0.1198994576959937,0.5666799878701081,0.9612645204640233,1.0,0.9951722829591918,0.5240459098192671,0.9670119699496585,1.0,0.13938084700482142,0.46110100307040314,0.7244799383878004,0.9222716918530472,0.23729060022203197,0.9992736341755345,1.0,0.2689934644370847,0
